number_of_trees,max_depth,min_number_of_values,threshold_percentage,attributes_percentage,mode,3:3,3:4,3:5,3:6,3:7,3:8,4:3,4:4,4:5,4:6,4:7,4:8,5:3,5:4,5:5,5:6,5:7,5:8,6:3,6:4,6:5,6:6,6:7,6:8,7:3,7:4,7:5,7:6,7:7,7:8,8:3,8:4,8:5,8:6,8:7,8:8
50.0,10.0,5.0,0.5,0.5,3.0,0.0,0.066666666666667,1.466666666666666,0.466666666666667,0.0,0.0,0.0,0.0,6.733333333333333,3.733333333333334,0.133333333333333,0.0,0.4,0.0,107.6,27.666666666666668,0.533333333333333,0.0,0.0,0.0,30.6,89.8,7.2,0.0,0.0,0.0,2.266666666666666,20.2,17.333333333333332,0.0,0.0,0.0,0.0,1.6,2.0,0.0
50.0,10.0,10.0,0.5,0.5,3.0,0.0,0.0,1.466666666666666,0.533333333333333,0.0,0.0,0.0,0.0,6.933333333333334,3.533333333333333,0.133333333333333,0.0,0.066666666666667,0.266666666666667,105.53333333333333,29.666666666666668,0.666666666666667,0.0,0.0,0.066666666666667,31.933333333333334,88.26666666666667,7.333333333333333,0.0,0.0,0.0,1.933333333333333,20.866666666666667,17.0,0.0,0.0,0.0,0.0,1.733333333333334,1.866666666666667,0.0
50.0,10.0,15.0,0.5,0.5,3.0,0.0,0.0,1.533333333333334,0.466666666666667,0.0,0.0,0.0,0.133333333333333,7.333333333333333,2.933333333333333,0.2,0.0,0.0,0.333333333333333,105.06666666666666,30.066666666666666,0.733333333333333,0.0,0.0,0.0,32.4,87.73333333333333,7.466666666666667,0.0,0.0,0.0,2.133333333333333,21.933333333333334,15.733333333333333,0.0,0.0,0.0,0.0,1.866666666666667,1.733333333333334,0.0
50.0,10.0,25.0,0.5,0.5,3.0,0.0,0.0,1.533333333333334,0.466666666666667,0.0,0.0,0.0,0.0,7.066666666666666,3.4,0.133333333333333,0.0,0.0,0.0,104.26666666666667,31.4,0.533333333333333,0.0,0.0,0.0,34.06666666666667,86.2,7.333333333333333,0.0,0.0,0.0,1.8,24.6,13.4,0.0,0.0,0.0,0.0,2.133333333333333,1.466666666666666,0.0
50.0,10.0,50.0,0.5,0.5,3.0,0.0,0.0,1.4,0.6,0.0,0.0,0.0,0.0,7.0,3.6,0.0,0.0,0.0,0.0,101.26666666666667,34.4,0.533333333333333,0.0,0.0,0.0,35.13333333333333,86.4,6.066666666666666,0.0,0.0,0.0,1.8,26.533333333333335,11.466666666666667,0.0,0.0,0.0,0.0,2.2,1.4,0.0
50.0,10.0,75.0,0.5,0.5,3.0,0.0,0.0,1.466666666666666,0.533333333333333,0.0,0.0,0.0,0.0,6.866666666666666,3.733333333333334,0.0,0.0,0.0,0.0,99.93333333333334,36.0,0.266666666666667,0.0,0.0,0.0,37.0,85.4,5.2,0.0,0.0,0.0,1.6,28.133333333333333,10.066666666666666,0.0,0.0,0.0,0.0,2.733333333333334,0.866666666666667,0.0
50.0,10.0,125.0,0.5,0.5,3.0,0.0,0.0,1.6,0.4,0.0,0.0,0.0,0.0,6.2,4.4,0.0,0.0,0.0,0.0,100.06666666666666,36.0,0.133333333333333,0.0,0.0,0.0,39.86666666666667,85.4,2.333333333333334,0.0,0.0,0.0,1.6,32.4,5.8,0.0,0.0,0.0,0.0,3.133333333333334,0.466666666666667,0.0
50.0,10.0,250.0,0.5,0.5,3.0,0.0,0.0,1.6,0.4,0.0,0.0,0.0,0.0,6.266666666666667,4.333333333333333,0.0,0.0,0.0,0.0,101.46666666666667,34.733333333333334,0.0,0.0,0.0,0.0,43.333333333333336,84.26666666666667,0.0,0.0,0.0,0.0,2.133333333333333,37.666666666666664,0.0,0.0,0.0,0.0,0.0,3.6,0.0,0.0
50.0,10.0,500.0,0.5,0.5,3.0,0.0,0.0,1.6,0.4,0.0,0.0,0.0,0.0,6.6,4.0,0.0,0.0,0.0,0.0,103.93333333333334,32.266666666666666,0.0,0.0,0.0,0.0,52.733333333333334,74.86666666666666,0.0,0.0,0.0,0.0,4.2,35.6,0.0,0.0,0.0,0.0,0.266666666666667,3.333333333333334,0.0,0.0
