number_of_trees,max_depth,min_number_of_values,threshold_percentage,attributes_percentage,mode,3:3,3:4,3:5,3:6,3:7,3:8,4:3,4:4,4:5,4:6,4:7,4:8,5:3,5:4,5:5,5:6,5:7,5:8,6:3,6:4,6:5,6:6,6:7,6:8,7:3,7:4,7:5,7:6,7:7,7:8,8:3,8:4,8:5,8:6,8:7,8:8
200,50,30,0.45,0.75,3,0,0,7,1,0,0,0,0,34,9,0,0,0,0,442,103,0,0,0,0,186,322,3,0,0,0,10,145,5,0,0,0,0,14,1,0
200,50,50,0.45,0.75,3,0,0,7,1,0,0,0,0,32,11,0,0,0,0,437,108,0,0,0,0,213,298,0,0,0,0,10,146,4,0,0,0,0,15,0,0
200,50,50,0.45,0.75,3,0,0,7,1,0,0,0,0,32,11,0,0,0,0,456,89,0,0,0,0,213,298,0,0,0,0,13,144,3,0,0,0,0,15,0,0
200,50,50,0.45,0.75,3,0,0,7,1,0,0,0,0,34,9,0,0,0,0,442,103,0,0,0,0,196,315,0,0,0,0,11,149,0,0,0,0,0,15,0,0
200,50,50,0.45,0.75,3,0,0,7,1,0,0,0,0,32,11,0,0,0,0,428,117,0,0,0,0,183,328,0,0,0,0,11,149,0,0,0,0,0,15,0,0
200,50,50,0.45,0.75,3,0,0,7,1,0,0,0,0,36,7,0,0,0,0,433,112,0,0,0,0,199,312,0,0,0,0,12,148,0,0,0,0,0,15,0,0
200,50,75,0.45,0.75,3,0,0,7,1,0,0,0,0,34,9,0,0,0,0,437,108,0,0,0,0,193,318,0,0,0,0,12,148,0,0,0,0,0,15,0,0
200,50,75,0.45,0.75,3,0,0,7,1,0,0,0,0,33,10,0,0,0,0,431,114,0,0,0,0,203,308,0,0,0,0,10,150,0,0,0,0,0,15,0,0
200,50,75,0.45,0.75,3,0,0,7,1,0,0,0,0,32,11,0,0,0,0,429,116,0,0,0,0,191,320,0,0,0,0,12,148,0,0,0,0,0,15,0,0
200,50,75,0.45,0.75,3,0,0,7,1,0,0,0,0,33,10,0,0,0,0,438,107,0,0,0,0,205,306,0,0,0,0,10,150,0,0,0,0,0,15,0,0
200,50,75,0.45,0.75,3,0,0,7,1,0,0,0,0,33,10,0,0,0,0,435,110,0,0,0,0,194,317,0,0,0,0,10,150,0,0,0,0,0,15,0,0
200,50,100,0.45,0.75,3,0,0,7,1,0,0,0,0,34,9,0,0,0,0,430,115,0,0,0,0,209,302,0,0,0,0,14,146,0,0,0,0,0,15,0,0
200,50,100,0.45,0.75,3,0,0,7,1,0,0,0,0,33,10,0,0,0,0,439,106,0,0,0,0,198,313,0,0,0,0,10,150,0,0,0,0,0,15,0,0
200,50,100,0.45,0.75,3,0,0,7,1,0,0,0,0,34,9,0,0,0,0,447,98,0,0,0,0,209,302,0,0,0,0,10,150,0,0,0,0,0,15,0,0
200,50,100,0.45,0.75,3,0,0,7,1,0,0,0,0,30,13,0,0,0,0,443,102,0,0,0,0,205,306,0,0,0,0,12,148,0,0,0,0,0,15,0,0
200,50,100,0.45,0.75,3,0,0,7,1,0,0,0,0,35,8,0,0,0,0,435,110,0,0,0,0,213,298,0,0,0,0,12,148,0,0,0,0,0,15,0,0
