number_of_trees,max_depth,min_number_of_values,threshold_percentage,attributes_percentage,mode,negative:negative,negative:positive,positive:negative,positive:positive
50.0,10.0,10.0,0.0,0.5,3.0,100.66666666666667,1.133333333333333,2.4,159.6
50.0,10.0,10.0,0.25,0.5,3.0,100.53333333333333,1.266666666666666,2.333333333333334,159.66666666666666
50.0,10.0,10.0,0.5,0.5,3.0,100.6,1.2,2.6,159.4
50.0,10.0,10.0,0.75,0.5,3.0,100.66666666666667,1.133333333333333,2.533333333333333,159.46666666666667
50.0,10.0,10.0,1.0,0.5,3.0,100.53333333333333,1.266666666666666,2.4,159.6
