number_of_trees,max_depth,min_number_of_values,threshold_percentage,attributes_percentage,mode,3:3,3:4,3:5,3:6,3:7,3:8,4:3,4:4,4:5,4:6,4:7,4:8,5:3,5:4,5:5,5:6,5:7,5:8,6:3,6:4,6:5,6:6,6:7,6:8,7:3,7:4,7:5,7:6,7:7,7:8,8:3,8:4,8:5,8:6,8:7,8:8
200,50,30,0.45,0.75,3,0,0,7,1,0,0,0,0,27,16,0,0,0,0,423,122,0,0,0,0,199,312,0,0,0,0,9,151,0,0,0,0,0,15,0,0
200,50,50,0.45,0.75,3,0,0,7,1,0,0,0,0,29,14,0,0,0,0,419,126,0,0,0,0,193,318,0,0,0,0,13,147,0,0,0,0,0,15,0,0
200,50,50,0.45,0.75,3,0,0,5,3,0,0,0,0,25,18,0,0,0,0,419,126,0,0,0,0,210,301,0,0,0,0,13,147,0,0,0,0,0,15,0,0
200,50,50,0.45,0.75,3,0,0,5,3,0,0,0,0,25,18,0,0,0,0,412,133,0,0,0,0,194,317,0,0,0,0,13,147,0,0,0,0,0,15,0,0
200,50,50,0.45,0.75,3,0,0,7,1,0,0,0,0,28,15,0,0,0,0,430,115,0,0,0,0,200,311,0,0,0,0,13,147,0,0,0,0,0,15,0,0
200,50,50,0.45,0.75,3,0,0,5,3,0,0,0,0,25,18,0,0,0,0,417,128,0,0,0,0,204,307,0,0,0,0,13,147,0,0,0,0,0,15,0,0
200,50,75,0.45,0.75,3,0,0,6,2,0,0,0,0,26,17,0,0,0,0,456,89,0,0,0,0,270,241,0,0,0,0,24,136,0,0,0,0,2,13,0,0
200,50,75,0.45,0.75,3,0,0,6,2,0,0,0,0,26,17,0,0,0,0,456,89,0,0,0,0,265,246,0,0,0,0,24,136,0,0,0,0,2,13,0,0
200,50,75,0.45,0.75,3,0,0,6,2,0,0,0,0,26,17,0,0,0,0,466,79,0,0,0,0,279,232,0,0,0,0,30,130,0,0,0,0,2,13,0,0
200,50,75,0.45,0.75,3,0,0,8,0,0,0,0,0,34,9,0,0,0,0,476,69,0,0,0,0,273,238,0,0,0,0,25,135,0,0,0,0,2,13,0,0
200,50,75,0.45,0.75,3,0,0,6,2,0,0,0,0,26,17,0,0,0,0,454,91,0,0,0,0,258,253,0,0,0,0,22,138,0,0,0,0,2,13,0,0
200,50,100,0.45,0.75,3,0,0,8,0,0,0,0,0,35,8,0,0,0,0,470,75,0,0,0,0,269,242,0,0,0,0,28,132,0,0,0,0,2,13,0,0
200,50,100,0.45,0.75,3,0,0,8,0,0,0,0,0,36,7,0,0,0,0,458,87,0,0,0,0,256,255,0,0,0,0,26,134,0,0,0,0,2,13,0,0
200,50,100,0.45,0.75,3,0,0,8,0,0,0,0,0,37,6,0,0,0,0,467,78,0,0,0,0,264,247,0,0,0,0,26,134,0,0,0,0,2,13,0,0
200,50,100,0.45,0.75,3,0,0,8,0,0,0,0,0,35,8,0,0,0,0,462,83,0,0,0,0,260,251,0,0,0,0,26,134,0,0,0,0,2,13,0,0
200,50,100,0.45,0.75,3,0,0,8,0,0,0,0,0,36,7,0,0,0,0,467,78,0,0,0,0,261,250,0,0,0,0,26,134,0,0,0,0,2,13,0,0
