number_of_trees,max_depth,min_number_of_values,threshold_percentage,attributes_percentage,mode,3:3,3:4,3:5,3:6,3:7,3:8,4:3,4:4,4:5,4:6,4:7,4:8,5:3,5:4,5:5,5:6,5:7,5:8,6:3,6:4,6:5,6:6,6:7,6:8,7:3,7:4,7:5,7:6,7:7,7:8,8:3,8:4,8:5,8:6,8:7,8:8
50.0,10.0,10.0,0.0,0.5,3.0,0.0,0.0,1.4,0.6,0.0,0.0,0.0,0.066666666666667,7.0,3.333333333333334,0.2,0.0,0.133333333333333,0.266666666666667,106.46666666666667,28.666666666666668,0.666666666666667,0.0,0.0,0.0,31.4,89.13333333333334,7.066666666666666,0.0,0.0,0.0,2.133333333333333,20.933333333333334,16.733333333333334,0.0,0.0,0.0,0.0,1.8,1.8,0.0
50.0,10.0,10.0,0.25,0.5,3.0,0.0,0.0,1.533333333333334,0.466666666666667,0.0,0.0,0.0,0.133333333333333,7.0,3.4,0.066666666666667,0.0,0.0,0.4,104.8,30.466666666666665,0.533333333333333,0.0,0.0,0.0,30.733333333333334,89.66666666666667,7.2,0.0,0.0,0.0,1.733333333333334,21.866666666666667,16.2,0.0,0.0,0.0,0.0,1.733333333333334,1.866666666666667,0.0
50.0,10.0,10.0,0.5,0.5,3.0,0.0,0.0,1.6,0.4,0.0,0.0,0.0,0.0,7.2,3.266666666666666,0.133333333333333,0.0,0.133333333333333,0.2,107.33333333333333,27.866666666666667,0.666666666666667,0.0,0.0,0.066666666666667,33.0,87.4,7.133333333333334,0.0,0.0,0.0,1.933333333333333,21.266666666666666,16.6,0.0,0.0,0.0,0.0,1.866666666666667,1.733333333333334,0.0
50.0,10.0,10.0,0.75,0.5,3.0,0.0,0.0,1.6,0.4,0.0,0.0,0.0,0.2,7.133333333333334,3.133333333333334,0.133333333333333,0.0,0.133333333333333,0.333333333333333,105.26666666666667,30.133333333333333,0.333333333333333,0.0,0.0,0.0,31.533333333333335,89.06666666666666,7.0,0.0,0.0,0.0,2.0,20.533333333333335,17.266666666666666,0.0,0.0,0.0,0.0,1.733333333333334,1.866666666666667,0.0
50.0,10.0,10.0,1.0,0.5,3.0,0.0,0.0,1.4,0.6,0.0,0.0,0.0,0.066666666666667,7.333333333333333,3.133333333333334,0.066666666666667,0.0,0.133333333333333,0.266666666666667,105.13333333333334,30.066666666666666,0.6,0.0,0.0,0.0,31.133333333333333,89.2,7.266666666666667,0.0,0.0,0.0,2.2,21.133333333333333,16.466666666666665,0.0,0.0,0.0,0.0,2.0,1.6,0.0
