number_of_trees,max_depth,min_number_of_values,threshold_percentage,attributes_percentage,mode,3:3,3:4,3:5,3:6,3:7,3:8,4:3,4:4,4:5,4:6,4:7,4:8,5:3,5:4,5:5,5:6,5:7,5:8,6:3,6:4,6:5,6:6,6:7,6:8,7:3,7:4,7:5,7:6,7:7,7:8,8:3,8:4,8:5,8:6,8:7,8:8
50.0,10.0,10.0,0.5,0.5,0.0,0.0,0.0,1.666666666666667,0.333333333333333,0.0,0.0,0.0,0.0,7.0,3.533333333333333,0.066666666666667,0.0,0.0,0.0,108.86666666666666,27.133333333333333,0.2,0.0,0.0,0.0,36.6,86.93333333333334,4.066666666666666,0.0,0.0,0.0,2.533333333333333,25.866666666666667,11.4,0.0,0.0,0.0,0.0,2.733333333333334,0.866666666666667,0.0
50.0,10.0,10.0,0.5,0.5,1.0,0.0,0.0,1.8,0.2,0.0,0.0,0.0,0.0,6.6,3.866666666666666,0.133333333333333,0.0,0.0,0.0,109.2,26.733333333333334,0.266666666666667,0.0,0.0,0.0,35.13333333333333,88.6,3.866666666666666,0.0,0.0,0.0,2.733333333333334,25.4,11.666666666666666,0.0,0.0,0.0,0.0,2.733333333333334,0.866666666666667,0.0
50.0,10.0,10.0,0.5,0.5,2.0,0.0,0.0,1.866666666666667,0.133333333333333,0.0,0.0,0.0,0.0,6.933333333333334,3.666666666666666,0.0,0.0,0.0,0.0,108.0,27.933333333333334,0.266666666666667,0.0,0.0,0.0,36.6,86.46666666666667,4.533333333333333,0.0,0.0,0.0,2.4,26.266666666666666,11.133333333333333,0.0,0.0,0.0,0.066666666666667,2.6,0.933333333333333,0.0
50.0,10.0,10.0,0.5,0.5,3.0,0.0,0.0,1.733333333333334,0.266666666666667,0.0,0.0,0.0,0.0,7.133333333333334,3.466666666666667,0.0,0.0,0.0,0.0,109.4,26.733333333333334,0.066666666666667,0.0,0.0,0.0,36.2,88.6,2.8,0.0,0.0,0.0,2.2,26.133333333333333,11.466666666666667,0.0,0.0,0.0,0.133333333333333,2.666666666666666,0.8,0.0
