number_of_trees,max_depth,min_number_of_values,threshold_percentage,attributes_percentage,mode,negative:negative,negative:positive,positive:negative,positive:positive
200.0,50.0,10.0,0.45,0.75,0.0,388.8,19.2,7.8,640.2
200.0,50.0,10.0,0.45,0.75,1.0,396.4,11.6,14.8,633.2
200.0,50.0,10.0,0.45,0.75,2.0,386.0,22.0,11.2,636.8
200.0,50.0,10.0,0.45,0.75,3.0,391.0,17.0,9.2,638.8
