number_of_trees,max_depth,min_number_of_values,threshold_percentage,attributes_percentage,mode,negative:negative,negative:positive,positive:negative,positive:positive
50.0,10.0,5.0,0.5,0.5,3.0,95.93333333333334,5.866666666666666,3.133333333333334,158.86666666666667
50.0,10.0,10.0,0.5,0.5,3.0,96.33333333333333,5.466666666666667,3.133333333333334,158.86666666666667
50.0,10.0,15.0,0.5,0.5,3.0,97.93333333333334,3.866666666666666,2.533333333333333,159.46666666666667
50.0,10.0,25.0,0.5,0.5,3.0,95.2,6.6,3.533333333333333,158.46666666666667
50.0,10.0,50.0,0.5,0.5,3.0,95.8,6.0,4.266666666666666,157.73333333333332
50.0,10.0,75.0,0.5,0.5,3.0,93.4,8.4,6.8,155.2
50.0,10.0,125.0,0.5,0.5,3.0,94.06666666666666,7.733333333333333,3.733333333333334,158.26666666666668
50.0,10.0,250.0,0.5,0.5,3.0,86.33333333333333,15.466666666666667,6.2,155.8
50.0,10.0,500.0,0.5,0.5,3.0,82.4,19.4,11.466666666666667,150.53333333333333
