number_of_trees,max_depth,min_number_of_values,threshold_percentage,attributes_percentage,mode,3:3,3:4,3:5,3:6,3:7,3:8,4:3,4:4,4:5,4:6,4:7,4:8,5:3,5:4,5:5,5:6,5:7,5:8,6:3,6:4,6:5,6:6,6:7,6:8,7:3,7:4,7:5,7:6,7:7,7:8,8:3,8:4,8:5,8:6,8:7,8:8
50,10,10,0.5,0.2,3,0,0,2,0,0,0,0,0,9,4,0,0,0,0,113,24,0,0,0,0,33,90,7,0,0,0,6,20,17,0,0,0,0,4,2,0
50,10,10,0.5,0.3,3,0,0,2,0,0,0,0,0,5,5,0,0,0,0,112,23,1,0,0,0,32,89,6,0,0,0,3,23,13,0,0,0,0,2,1,0
50,10,10,0.5,0.3,3,0,0,0,2,0,0,0,1,7,2,0,0,1,1,110,24,0,0,0,0,33,85,9,0,0,0,2,22,15,0,0,0,0,2,1,0
50,10,10,0.5,0.3,3,0,0,2,0,0,0,0,0,6,4,0,0,0,0,98,38,0,0,0,0,30,94,3,0,0,0,1,18,20,0,0,0,0,3,0,0
50,10,10,0.5,0.3,3,0,0,1,1,0,0,0,0,9,1,0,0,0,0,102,32,2,0,0,0,40,82,5,0,0,0,1,30,8,0,0,0,0,1,2,0
50,10,10,0.5,0.3,3,0,0,2,0,0,0,0,0,10,3,0,0,0,0,108,29,0,0,0,0,35,84,11,0,0,0,4,17,22,0,0,0,0,2,4,0
50,10,10,0.5,0.3,3,0,0,2,0,0,0,0,0,4,5,1,0,0,0,111,24,1,0,0,0,39,83,5,0,0,0,2,26,11,0,0,0,0,2,1,0
50,10,10,0.5,0.3,3,0,0,1,1,0,0,0,0,7,3,0,0,0,2,113,20,1,0,0,0,30,90,7,0,0,0,0,24,15,0,0,0,0,2,1,0
50,10,10,0.5,0.3,3,0,0,2,0,0,0,0,0,4,6,0,0,0,0,99,36,1,0,0,0,30,95,2,0,0,0,2,16,21,0,0,0,0,1,2,0
50,10,10,0.5,0.3,3,0,0,2,0,0,0,0,0,9,1,0,0,0,0,98,38,0,0,0,0,40,85,2,0,0,0,1,27,11,0,0,0,0,1,2,0
50,10,10,0.5,0.3,3,0,0,2,0,0,0,0,0,11,2,0,0,0,0,111,26,0,0,0,0,31,90,9,0,0,0,4,21,18,0,0,0,0,2,4,0
50,10,10,0.5,0.3,3,0,0,2,0,0,0,0,0,5,4,1,0,0,0,109,26,1,0,0,0,32,90,5,0,0,0,3,24,12,0,0,0,0,2,1,0
50,10,10,0.5,0.3,3,0,0,0,2,0,0,0,0,8,2,0,0,0,0,112,23,1,0,0,0,29,90,8,0,0,0,1,24,14,0,0,0,0,2,1,0
50,10,10,0.5,0.3,3,0,0,2,0,0,0,0,0,4,6,0,0,0,0,96,40,0,0,0,0,29,96,2,0,0,0,1,20,18,0,0,0,0,1,2,0
50,10,10,0.5,0.3,3,0,0,1,1,0,0,0,0,8,2,0,0,0,0,99,35,2,0,0,0,40,78,9,0,0,0,1,27,11,0,0,0,0,1,2,0
